X,Y,Field1,Field2,Field3,Field4,Field5,Field6,насел,icon_url
35.847474203,69.175896687,"64781",поселок Гаврилово,Мурманская область,Кольский муниципальный район,"35.847474203000047","69.175896687000034","100",./0.png
35.8123188430001,69.186888541,"64782",поселок Воронье,Мурманская область,Кольский муниципальный район,"35.812318843000071","69.186888541000030","4",./0.png
35.142279343,69.164589935,"64783",село Териберка,Мурманская область,Кольский муниципальный район,"35.142279343000041","69.164589935000038","957",./2.png
35.156687026,69.2499183240001,"64784",поселок Териберский Маяк,Мурманская область,Кольский муниципальный район,"35.156687026000043","69.249918324000078","4",./0.png
32.4613540330001,68.96943229,"64785",поселок при станции Пяйве,Мурманская область,Кольский муниципальный район,"32.461354033000077","68.969432290000043","170",./0.png
32.6922645860001,68.8183147190001,"64786",село Тулома,Мурманская область,Кольский муниципальный район,"32.692264586000078","68.818314719000057","2400",./1.png
32.8123829150001,68.815156329,"64787",поселок городского типа Мурмаши,Мурманская область,Кольский муниципальный район,"32.812382915000057","68.815156329000047","13726",./3.png
32.1176579450001,68.7060877850001,"64788",поселок Восмус,Мурманская область,Кольский муниципальный район,"32.117657945000076","68.706087785000079","4",./0.png
33.017288159,68.8525675970001,"64789",поселок городского типа Молочный,Мурманская область,Кольский муниципальный район,"33.017288159000032","68.852567597000075","4927",./1.png
33.098828063,68.8045665450001,"64790",посёлок городского типа Кильдинстрой,Мурманская область,Кольский муниципальный район,"33.098828063000042","68.804566545000057","1941",./1.png
33.021104286,68.7580809940001,"64791",населенный пункт Голубые Ручьи,Мурманская область,Кольский муниципальный район,"33.021104286000025","68.758080994000068","120",./0.png
33.155199619,68.7431272370001,"64792",населенный пункт Шонгуй,Мурманская область,Кольский муниципальный район,"33.155199619000030","68.743127237000067","1500",./1.png
33.1273729800001,68.6861041430001,"64793",поселок при станции Магнетиты,Мурманская область,Кольский муниципальный район,"33.127372980000075","68.686104143000080","1500",./1.png
33.734229074,68.8849924310001,"64794",посёлок Североморск-3,Мурманская область,городской округ Город Североморск,"33.734229074000041","68.884992431000057","400",./2.png
33.0795632620001,68.837104272,"64795",поселок при станции Выходной,Мурманская область,Кольский муниципальный район,"33.079563262000079","68.837104272000033","50",./0.png
35.692318664,68.88318896,"64796",посёлок городского типа Туманный,Мурманская область,Кольский муниципальный район,"35.692318664000027","68.883188960000041","467",./2.png
